Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ETHUSDT,I,levit,5,14days,2024-03,Test,0.9903,0.9904,0.982,0.9999,0.9999
ETHUSDT,I,levit,5,14days,2024-02,Test,0.9933,0.9935,0.9949,0.9998,0.9998
ETHUSDT,I,levit,5,14days,2024-04,Test,0.9057,0.9135,0.9999,0.9981,0.998
ETHUSDT,I,levit,5,14days,2024-06,Train,0.9922,0.9922,0.9974,0.9998,0.9998
ETHUSDT,I,levit,5,14days,2024-05,Test,0.9945,0.9945,0.9977,0.9999,0.9999
ETHUSDT,I,levit,5,14days,2024-08,Test,0.967,0.966,0.942,0.9976,0.9975
ETHUSDT,I,levit,5,21days,2024-08,Test,0.9883,0.9881,0.9817,0.9996,0.9996
ETHUSDT,I,levit,5,21days,2024-05,Test,0.9882,0.9882,0.9849,0.9988,0.9986
ETHUSDT,I,levit,5,21days,2024-03,Test,0.9941,0.9941,0.9906,0.9999,0.9999
ETHUSDT,I,levit,5,21days,2024-06,Train,0.9954,0.9954,0.991,1.0,1.0
ETHUSDT,I,levit,5,21days,2024-04,Test,0.9931,0.993,0.9871,0.9999,0.9999
ETHUSDT,I,levit,5,21days,2024-02,Test,0.9924,0.9926,0.9965,0.9998,0.9998
ETHUSDT,I,levit,5,28days,2024-06,Train,0.9968,0.9967,0.9958,1.0,1.0
ETHUSDT,I,levit,5,28days,2024-04,Test,0.9623,0.9612,0.9274,0.9992,0.9991
ETHUSDT,I,levit,5,28days,2024-05,Test,0.9936,0.9936,0.9946,0.9998,0.9998
ETHUSDT,I,levit,5,28days,2024-08,Test,0.9924,0.9923,0.9906,0.9997,0.9995
ETHUSDT,I,levit,5,28days,2024-03,Test,0.9946,0.9947,0.9987,0.9999,0.9999
ETHUSDT,I,levit,5,28days,2024-02,Test,0.9916,0.9918,0.9856,0.9999,0.9999
ETHUSDT,I,levit,5,7days,2024-04,Test,0.9952,0.9952,0.9936,0.9999,0.9999
ETHUSDT,I,levit,5,7days,2024-03,Test,0.9685,0.9708,0.9994,0.9994,0.9995
ETHUSDT,I,levit,5,7days,2024-06,Train,0.5104,0.1758,0.1059,0.5212,0.5059
ETHUSDT,I,levit,5,7days,2024-08,Test,0.9914,0.9913,0.9992,0.9999,0.9999
ETHUSDT,I,levit,5,7days,2024-02,Test,0.9738,0.9747,0.991,0.9977,0.9977
ETHUSDT,I,levit,5,7days,2024-05,Test,0.9459,0.9463,0.9437,0.9923,0.9925
ETHUSDT,I,mobilenetv3,15,14days,2024-08,Test,0.9962,0.9961,0.9946,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-02,Test,0.9599,0.9623,0.9959,0.9987,0.9988
ETHUSDT,I,mobilenetv3,15,14days,2024-03,Test,0.9967,0.9968,0.9973,0.9999,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-06,Train,0.9946,0.9945,0.9934,0.9999,0.9999
ETHUSDT,I,mobilenetv3,15,14days,2024-04,Test,0.9969,0.9969,0.9973,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-05,Test,0.9936,0.9935,0.9881,0.9999,0.9999
ETHUSDT,I,mobilenetv3,15,21days,2024-02,Test,0.9963,0.9964,0.9985,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-03,Test,0.9952,0.9954,0.9987,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-05,Test,0.994,0.994,0.9982,0.9999,0.9999
ETHUSDT,I,mobilenetv3,15,21days,2024-06,Train,0.9561,0.9576,1.0,0.9998,0.9998
ETHUSDT,I,mobilenetv3,15,21days,2024-04,Test,0.9968,0.9968,0.9967,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-08,Test,0.9975,0.9974,0.9979,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-06,Train,0.9971,0.9971,0.9961,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-02,Test,0.9956,0.9957,0.999,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-05,Test,0.9936,0.9936,0.9875,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-03,Test,0.9976,0.9976,0.9989,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-04,Test,0.9983,0.9983,0.9982,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-08,Test,0.996,0.996,0.9989,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-03,Test,0.9944,0.9948,0.9951,0.9998,0.9998
ETHUSDT,I,mobilenetv3,15,7days,2024-05,Test,0.982,0.9822,0.9788,0.9991,0.9991
ETHUSDT,I,mobilenetv3,15,7days,2024-08,Test,0.9895,0.9887,0.9786,0.9998,0.9998
ETHUSDT,I,mobilenetv3,15,7days,2024-04,Test,0.9541,0.9566,1.0,0.9988,0.9986
ETHUSDT,I,mobilenetv3,15,7days,2024-06,Train,0.5051,0.4642,0.4272,0.5195,0.5139
ETHUSDT,I,mobilenetv3,15,7days,2024-02,Test,0.992,0.9921,0.9932,0.9997,0.9997
ETHUSDT,I,mobilenetv3,30,14days,2024-04,Test,0.9969,0.9969,0.9994,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-08,Test,0.9911,0.9909,0.9835,0.9998,0.9998
ETHUSDT,I,mobilenetv3,30,14days,2024-05,Test,0.9806,0.9805,0.967,0.9994,0.9993
ETHUSDT,I,mobilenetv3,30,14days,2024-03,Test,0.9963,0.9964,0.995,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-06,Train,0.99,0.9899,0.9804,0.9999,0.9999
ETHUSDT,I,mobilenetv3,30,14days,2024-02,Test,0.531,0.6933,1.0,0.519,0.5169
ETHUSDT,I,mobilenetv3,30,21days,2024-05,Test,0.7358,0.6521,0.4846,0.9718,0.9737
ETHUSDT,I,mobilenetv3,30,21days,2024-08,Test,0.9973,0.9973,0.9989,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-04,Test,0.989,0.9892,0.9948,0.9997,0.9997
ETHUSDT,I,mobilenetv3,30,21days,2024-02,Test,0.9982,0.9983,0.9973,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-03,Test,0.9937,0.9939,0.9985,0.9999,0.9999
ETHUSDT,I,mobilenetv3,30,21days,2024-06,Train,0.9961,0.9961,0.9936,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-08,Test,0.9975,0.9975,0.9969,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-02,Test,0.9957,0.996,0.9994,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-05,Test,0.9973,0.9974,0.9964,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-03,Test,0.9966,0.9967,0.9953,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-06,Train,0.9924,0.9923,0.9899,0.9997,0.9997
ETHUSDT,I,mobilenetv3,30,28days,2024-04,Test,0.9957,0.9958,0.9957,0.9999,0.9999
ETHUSDT,I,mobilenetv3,30,7days,2024-08,Test,0.9907,0.9902,0.9876,0.9997,0.9996
ETHUSDT,I,mobilenetv3,30,7days,2024-06,Train,0.8999,0.9068,0.9415,0.9661,0.9678
ETHUSDT,I,mobilenetv3,30,7days,2024-05,Test,0.9812,0.9819,0.9934,0.999,0.9991
ETHUSDT,I,mobilenetv3,30,7days,2024-02,Test,0.9948,0.9951,0.9928,0.9999,0.9999
ETHUSDT,I,mobilenetv3,30,7days,2024-03,Test,0.9741,0.9762,1.0,0.9996,0.9997
ETHUSDT,I,mobilenetv3,30,7days,2024-04,Test,0.9909,0.991,0.9886,0.9997,0.9997
ETHUSDT,I,mobilenetv3,5,14days,2024-04,Test,0.7362,0.6865,0.5803,0.8549,0.8455
ETHUSDT,I,mobilenetv3,5,14days,2024-02,Test,0.6241,0.4279,0.2739,0.8957,0.9061
ETHUSDT,I,mobilenetv3,5,14days,2024-03,Test,0.994,0.9942,0.9976,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,14days,2024-08,Test,0.9922,0.9921,0.9843,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-05,Test,0.9904,0.9905,0.9939,0.9997,0.9997
ETHUSDT,I,mobilenetv3,5,14days,2024-06,Train,0.9873,0.9871,0.9807,0.9996,0.9996
ETHUSDT,I,mobilenetv3,5,21days,2024-06,Train,0.9968,0.9968,0.9954,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-08,Test,0.9962,0.9962,0.9951,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,21days,2024-03,Test,0.9885,0.9885,0.9825,0.9996,0.9996
ETHUSDT,I,mobilenetv3,5,21days,2024-05,Test,0.9918,0.9919,0.9861,0.9998,0.9998
ETHUSDT,I,mobilenetv3,5,21days,2024-02,Test,0.9949,0.995,0.9957,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,21days,2024-04,Test,0.9941,0.9941,0.9932,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,28days,2024-05,Test,0.9884,0.9884,0.9793,0.9998,0.9998
ETHUSDT,I,mobilenetv3,5,28days,2024-08,Test,0.9956,0.9956,0.9994,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-04,Test,0.9933,0.9934,0.9995,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,28days,2024-03,Test,0.9962,0.9962,0.998,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-06,Train,0.995,0.995,0.993,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,28days,2024-02,Test,0.998,0.998,0.9979,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-02,Test,0.9881,0.9883,0.9859,0.9996,0.9996
ETHUSDT,I,mobilenetv3,5,7days,2024-06,Train,0.5071,0.0115,0.0058,0.5054,0.5015
ETHUSDT,I,mobilenetv3,5,7days,2024-04,Test,0.9891,0.9889,0.9786,0.9997,0.9997
ETHUSDT,I,mobilenetv3,5,7days,2024-08,Test,0.9911,0.9908,0.9822,0.9999,0.9999
ETHUSDT,I,mobilenetv3,5,7days,2024-03,Test,0.9871,0.9878,0.9985,0.9998,0.9998
ETHUSDT,I,mobilenetv3,5,7days,2024-05,Test,0.9893,0.9895,0.998,0.9998,0.9998
