Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BNBUSDT,II,ghostnet,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,30,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,5,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,14days,2024-04,Test,1.0,0.9999,0.9999,1.0,1.0
BNBUSDT,II,levit,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,14days,2024-08,Test,0.9999,0.9998,0.9997,1.0,1.0
BNBUSDT,II,levit,15,14days,2024-03,Test,0.9992,0.9991,0.9982,0.9999,0.9999
BNBUSDT,II,levit,15,14days,2024-01,Test,0.9999,0.9999,0.9999,1.0,1.0
BNBUSDT,II,levit,15,21days,2024-08,Test,0.9999,0.9999,0.9998,1.0,1.0
BNBUSDT,II,levit,15,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
