Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ADAUSDT,I,edgenext,5,21days,2024-01,Test,0.9993,0.9993,0.9985,1.0,1.0
ADAUSDT,I,edgenext,5,21days,2024-12,Test,0.9974,0.9973,0.9971,1.0,1.0
ADAUSDT,I,edgenext,5,21days,2024-11,Test,0.9896,0.9896,0.9874,0.9992,0.9992
ADAUSDT,I,edgenext,5,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
ADAUSDT,I,edgenext,5,28days,2024-03,Test,0.9985,0.9984,0.9969,1.0,1.0
ADAUSDT,I,edgenext,5,28days,2024-11,Test,0.9991,0.9991,0.9996,1.0,1.0
ADAUSDT,I,edgenext,5,28days,2024-01,Test,0.9927,0.9925,0.9917,0.9998,0.9998
ADAUSDT,I,edgenext,5,28days,2024-04,Test,0.9985,0.9984,0.9973,1.0,1.0
ADAUSDT,I,edgenext,5,28days,2024-12,Test,0.996,0.9959,0.9965,0.9999,0.9999
ADAUSDT,I,edgenext,5,28days,2024-09,Train,0.997,0.9967,0.9935,1.0,1.0
ADAUSDT,I,edgenext,5,7days,2024-03,Test,0.989,0.9892,0.9974,0.9997,0.9998
ADAUSDT,I,edgenext,5,7days,2024-12,Test,0.9931,0.9931,0.9962,0.9998,0.9998
ADAUSDT,I,edgenext,5,7days,2024-09,Train,0.9992,0.9992,0.9994,1.0,1.0
ADAUSDT,I,edgenext,5,7days,2024-01,Test,0.99,0.9896,0.9796,0.9999,0.9999
ADAUSDT,I,edgenext,5,7days,2024-04,Test,0.9942,0.994,0.9881,1.0,1.0
ADAUSDT,I,edgenext,5,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
ADAUSDT,I,ghostnet,15,14days,2024-04,Test,0.9963,0.9962,0.997,0.9999,0.9999
ADAUSDT,I,ghostnet,15,14days,2024-03,Test,0.9946,0.9946,0.9925,0.9999,0.9999
ADAUSDT,I,ghostnet,15,14days,2024-01,Test,0.9955,0.9955,0.9922,0.9999,0.9999
ADAUSDT,I,ghostnet,15,14days,2024-09,Train,0.9997,0.9996,0.9999,1.0,1.0
ADAUSDT,I,ghostnet,15,14days,2024-11,Test,0.9956,0.9957,0.9952,0.9999,0.9999
ADAUSDT,I,ghostnet,15,14days,2024-12,Test,0.9896,0.9897,0.9803,0.9999,0.9999
ADAUSDT,I,ghostnet,15,21days,2024-11,Test,0.9949,0.995,0.9958,0.9999,0.9999
ADAUSDT,I,ghostnet,15,21days,2024-04,Test,0.9993,0.9993,0.999,1.0,1.0
ADAUSDT,I,ghostnet,15,21days,2024-03,Test,0.9969,0.9969,0.9964,1.0,1.0
ADAUSDT,I,ghostnet,15,21days,2024-01,Test,0.9926,0.9925,0.9869,0.9999,0.9999
ADAUSDT,I,ghostnet,15,21days,2024-12,Test,0.9988,0.9988,0.9985,1.0,1.0
ADAUSDT,I,ghostnet,15,21days,2024-09,Train,0.9997,0.9997,0.9998,1.0,1.0
ADAUSDT,I,ghostnet,15,28days,2024-01,Test,0.9989,0.9989,0.9996,1.0,1.0
ADAUSDT,I,ghostnet,15,28days,2024-09,Train,0.9994,0.9994,0.9999,1.0,1.0
ADAUSDT,I,ghostnet,15,28days,2024-12,Test,0.9963,0.9963,0.9931,1.0,1.0
ADAUSDT,I,ghostnet,15,28days,2024-11,Test,0.9956,0.9957,0.9954,0.9999,0.9999
ADAUSDT,I,ghostnet,15,28days,2024-03,Test,0.9983,0.9983,0.9989,1.0,1.0
ADAUSDT,I,ghostnet,15,28days,2024-04,Test,0.9984,0.9983,0.997,1.0,1.0
