Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BTCUSDT,I,ghostnet,5,14days,2024-12,Test,0.5005,0.0,0.0,0.5003,0.5013
BTCUSDT,I,ghostnet,5,14days,2024-08,Test,0.5045,0.1603,0.0952,0.4966,0.4979
BTCUSDT,I,ghostnet,5,14days,2024-01,Test,0.5032,0.5919,0.7023,0.4907,0.5058
BTCUSDT,I,ghostnet,5,14days,2024-06,Train,0.5872,0.5568,0.5223,0.6324,0.6088
BTCUSDT,I,ghostnet,5,14days,2024-04,Test,0.5469,0.5105,0.4719,0.5687,0.5587
BTCUSDT,I,ghostnet,5,14days,2024-03,Test,0.5039,0.4623,0.4171,0.5084,0.5256
BTCUSDT,I,ghostnet,5,21days,2024-03,Test,0.5056,0.6716,1.0,0.5184,0.5278
BTCUSDT,I,ghostnet,5,21days,2024-04,Test,0.5047,0.6614,0.9656,0.5226,0.5169
BTCUSDT,I,ghostnet,5,21days,2024-12,Test,0.5031,0.0,0.0,0.5219,0.5158
BTCUSDT,I,ghostnet,5,21days,2024-01,Test,0.507,0.6729,1.0,0.5051,0.5159
BTCUSDT,I,ghostnet,5,21days,2024-08,Test,0.5002,0.6668,1.0,0.5082,0.5091
BTCUSDT,I,ghostnet,5,21days,2024-06,Train,0.5598,0.5809,0.6139,0.5835,0.5597
BTCUSDT,I,ghostnet,5,28days,2024-03,Test,0.5038,0.6701,1.0,0.4982,0.5038
BTCUSDT,I,ghostnet,5,28days,2024-12,Test,0.5038,0.0008,0.0004,0.5011,0.5005
BTCUSDT,I,ghostnet,5,28days,2024-04,Test,0.5015,0.6639,0.9841,0.4999,0.4886
BTCUSDT,I,ghostnet,5,28days,2024-06,Train,0.5057,0.0,0.0,0.5033,0.5987
BTCUSDT,I,ghostnet,5,28days,2024-08,Test,0.5014,0.0,0.0,0.4999,0.4972
BTCUSDT,I,ghostnet,5,28days,2024-01,Test,0.5089,0.6745,1.0,0.5109,0.5192
BTCUSDT,I,ghostnet,5,7days,2024-01,Test,0.5177,0.6822,1.0,0.5279,0.5524
BTCUSDT,I,ghostnet,5,7days,2024-08,Test,0.5148,0.4883,0.4693,0.5228,0.5243
BTCUSDT,I,ghostnet,5,7days,2024-03,Test,0.535,0.5638,0.5816,0.5471,0.5578
BTCUSDT,I,ghostnet,5,7days,2024-12,Test,0.5245,0.4172,0.3415,0.5428,0.535
BTCUSDT,I,ghostnet,5,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,5,7days,2024-04,Test,0.5427,0.3333,0.2304,0.5639,0.5613
BTCUSDT,I,levit,15,14days,2024-04,Test,0.5081,0.6372,0.8566,0.5132,0.5119
BTCUSDT,I,levit,15,14days,2024-03,Test,0.5261,0.6459,0.836,0.5337,0.5463
BTCUSDT,I,levit,15,14days,2024-01,Test,0.4901,0.1569,0.0924,0.5326,0.5339
BTCUSDT,I,levit,15,14days,2024-06,Train,0.5061,0.6003,0.7438,0.5135,0.5129
BTCUSDT,I,levit,15,14days,2024-12,Test,0.509,0.6524,0.9058,0.5123,0.5206
BTCUSDT,I,levit,15,14days,2024-08,Test,0.5093,0.2195,0.1403,0.5174,0.5025
BTCUSDT,I,levit,15,21days,2024-04,Test,0.5025,0.6579,0.9529,0.5017,0.5042
BTCUSDT,I,levit,15,21days,2024-01,Test,0.4979,0.2475,0.1638,0.5071,0.5097
BTCUSDT,I,levit,15,21days,2024-03,Test,0.508,0.6405,0.8611,0.4969,0.5064
BTCUSDT,I,levit,15,21days,2024-12,Test,0.5049,0.6427,0.8801,0.4975,0.5022
BTCUSDT,I,levit,15,21days,2024-08,Test,0.5086,0.4522,0.4033,0.5079,0.511
BTCUSDT,I,levit,15,21days,2024-06,Train,0.4996,0.5921,0.7309,0.5119,0.5144
BTCUSDT,I,levit,15,28days,2024-06,Train,0.5234,0.1979,0.1187,0.5567,0.5428
BTCUSDT,I,levit,15,28days,2024-03,Test,0.5081,0.5359,0.556,0.5095,0.5132
BTCUSDT,I,levit,15,28days,2024-04,Test,0.5022,0.1956,0.1215,0.5076,0.5026
BTCUSDT,I,levit,15,28days,2024-08,Test,0.4998,0.1608,0.0957,0.5106,0.5087
BTCUSDT,I,levit,15,28days,2024-12,Test,0.5034,0.6515,0.9212,0.5072,0.512
BTCUSDT,I,levit,15,28days,2024-01,Test,0.504,0.6214,0.8076,0.503,0.5064
BTCUSDT,I,levit,15,7days,2024-08,Test,0.5538,0.3178,0.2162,0.5958,0.5544
BTCUSDT,I,levit,15,7days,2024-04,Test,0.5299,0.5995,0.7042,0.5503,0.5464
BTCUSDT,I,levit,15,7days,2024-03,Test,0.4878,0.2131,0.1322,0.5223,0.5416
BTCUSDT,I,levit,15,7days,2024-12,Test,0.5085,0.3926,0.3154,0.5166,0.5146
BTCUSDT,I,levit,15,7days,2024-01,Test,0.5309,0.6796,0.9412,0.5426,0.5595
BTCUSDT,I,levit,15,7days,2024-06,Train,0.9739,0.974,0.9541,0.9987,0.9982
BTCUSDT,I,levit,30,14days,2024-12,Test,0.5125,0.6583,0.9181,0.5113,0.5222
BTCUSDT,I,levit,30,14days,2024-08,Test,0.5113,0.0178,0.0091,0.5155,0.5006
BTCUSDT,I,levit,30,14days,2024-03,Test,0.5732,0.6371,0.7237,0.599,0.6064
BTCUSDT,I,levit,30,14days,2024-01,Test,0.4828,0.1636,0.0978,0.5042,0.5182
BTCUSDT,I,levit,30,14days,2024-04,Test,0.5475,0.6584,0.8729,0.6266,0.6279
BTCUSDT,I,levit,30,14days,2024-06,Train,0.5647,0.5407,0.5053,0.5898,0.5778
BTCUSDT,I,levit,30,21days,2024-08,Test,0.5115,0.4725,0.4365,0.516,0.5081
BTCUSDT,I,levit,30,21days,2024-06,Train,0.5791,0.4741,0.3792,0.6273,0.6166
BTCUSDT,I,levit,30,21days,2024-03,Test,0.5114,0.3432,0.2498,0.5363,0.5328
BTCUSDT,I,levit,30,21days,2024-12,Test,0.4943,0.1105,0.0618,0.4976,0.5094
BTCUSDT,I,levit,30,21days,2024-01,Test,0.498,0.4259,0.3658,0.4967,0.5078
BTCUSDT,I,levit,30,21days,2024-04,Test,0.5036,0.195,0.1208,0.5091,0.5036
BTCUSDT,I,levit,30,28days,2024-03,Test,0.5167,0.564,0.6072,0.5184,0.526
BTCUSDT,I,levit,30,28days,2024-01,Test,0.5041,0.4662,0.4276,0.5026,0.5091
BTCUSDT,I,levit,30,28days,2024-12,Test,0.5004,0.2547,0.1691,0.5022,0.5082
BTCUSDT,I,levit,30,28days,2024-04,Test,0.5011,0.3978,0.3328,0.5033,0.4959
BTCUSDT,I,levit,30,28days,2024-08,Test,0.5023,0.1892,0.1166,0.5002,0.5002
BTCUSDT,I,levit,30,28days,2024-06,Train,0.5088,0.4183,0.3568,0.5136,0.5038
BTCUSDT,I,levit,30,7days,2024-03,Test,0.5166,0.6654,0.9251,0.5329,0.5475
BTCUSDT,I,levit,30,7days,2024-08,Test,0.5326,0.2519,0.1655,0.5428,0.5076
BTCUSDT,I,levit,30,7days,2024-12,Test,0.5207,0.6678,0.938,0.561,0.5662
BTCUSDT,I,levit,30,7days,2024-01,Test,0.5406,0.6921,0.9577,0.5274,0.555
BTCUSDT,I,levit,30,7days,2024-06,Train,0.9843,0.9849,0.9717,0.9998,0.9998
